,Brand,Model,Version,Price,Modèle,Main,Kilométrage,Carburant,Transmision,Puissance fiscale,Couleur extérieure,Etat du véhicule,Climatisation,Vitres électriques,Sièges électriques,Ordinateur de bord,Start & Stop,Régulateur de vitesse,Allumage auto. des feux,Détecteur de pluie,Commandes au volant,Ecran tactile,Rétroviseurs électriques,Ouverture auto. du coffre,Démarrage mains libres,Banquette arrière rabattable 1/3-2/3,Caméra de recul,Bluetooth,Jantes aluminium,Volant cuir,Feux de jour,Barres de toit,Toit,Airbags,ABS,ESP,Antipatinage,Architecture,Cylindrée,Conso. ville,Conso. route,Vitesse maxi.,Volume du réservoir,Puissance fiscale-binned
1209,RENAULT,Clio 2014,1.2 l Dynamique,125000.0,2014.0,Première,53000.0,Diesel,Automatique,8,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1210,RENAULT,Clio 2013,1.5 dCi Dynamique,78000.0,2013.0,Première,68000.0,Diesel,Automatique,8,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1211,RENAULT,Kadjar 2017,1.5 dCi 110 EDC Explore,210000.0,2017.0,Première,10000.0,Diesel,Automatique,8,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1212,RENAULT,Clio 2013,1.5 dCi Authentique,100000.0,2013.0,Seconde,52000.0,Diesel,Automatique,8,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,non,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1213,RENAULT,Mégane 2010,1.5 dCi Extreme,110000.0,2010.0,Première,84000.0,Diesel,Automatique,8,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1214,RENAULT,Laguna 2014,2.0 l Expression,50000.0,2014.0,Première,95000.0,Diesel,Automatique,8,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1215,RENAULT,Mégane CC 2003,Autre version,100000.0,2003.0,Première,94000.0,Essence,Manuelle,8,-,-,non,-,non,oui,non,non,oui,non,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1216,RENAULT,Mégane 2010,1.6 l Authentique,106000.0,2010.0,Seconde,102000.0,Diesel,Manuelle,6,-,-,non,-,non,non,non,oui,non,non,non,non,oui,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1217,RENAULT,Clio 2004,1.5 dCi 85 Intens,70000.0,2004.0,Seconde,146000.0,Diesel,Manuelle,6,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1218,RENAULT,Kadjar 2017,1.5 dCi 110 Explore,210000.0,2017.0,Première,31000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1219,RENAULT,Scénic 2000,1.9 dTi RXE,58000.0,2000.0,Seconde,300000.0,Diesel,Manuelle,7,-,-,non,-,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1220,RENAULT,Mégane 2010,1.5 dCi 85 Life,50000.0,2010.0,Première,60000.0,Diesel,Manuelle,8,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1221,RENAULT,Captur 2015,1.5 dCi Explore,165000.0,2015.0,Première,12000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1222,RENAULT,Clio 2014,Autre version,75000.0,2014.0,Première,53000.0,Diesel,Manuelle,9,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1223,RENAULT,Kangoo 2008,1.9 D 1 place,80000.0,2008.0,Seconde,300000.0,Diesel,Manuelle,7,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,non,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1224,RENAULT,Mégane 2011,Autre version,70200.0,2011.0,Seconde,123500.0,Diesel,Manuelle,11,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1225,RENAULT,Mégane 2011,1.9 dCi Dynamique,110000.0,2011.0,Première,147000.0,Diesel,Manuelle,7,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1226,RENAULT,Symbol 2009,Autre version,30000.0,2009.0,Seconde,56000.0,Essence,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1227,RENAULT,Clio 2010,Autre version,40000.0,2010.0,Première,56000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1228,RENAULT,Clio 2014,1.2 l Expression,75000.0,2014.0,Première,53000.0,Diesel,Manuelle,9,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1229,RENAULT,Kangoo 2009,1.9 D 1 place,80000.0,2009.0,Seconde,300000.0,Diesel,Manuelle,7,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1230,RENAULT,Clio 2008,Autre version,95000.0,2008.0,Seconde,108000.0,Essence,Manuelle,7,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1231,RENAULT,Clio 2016,1.5 dCi Intens,135000.0,2016.0,Seconde,51000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,non,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1232,RENAULT,Fluence 2013,1.5 l dCi Explore,130000.0,2013.0,Seconde,92000.0,Diesel,Manuelle,6,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1233,RENAULT,Mégane 2014,1.5 dCi 85 Life,87000.0,2014.0,Première,48500.0,Diesel,Manuelle,6,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1234,RENAULT,R19 1998,Autre version,40000.0,1998.0,Seconde,500000.0,Diesel,Manuelle,7,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1235,RENAULT,Clio 2016,1.5 dCi Intens,145000.0,2016.0,Première,47800.0,Diesel,Manuelle,6,-,-,non,-,non,non,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1236,RENAULT,Clio 2013,1.5 dCi 85 Business,107000.0,2013.0,Seconde,31000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1237,RENAULT,Fluence 2016,Autre version,148000.0,2016.0,Seconde,28000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1238,RENAULT,Clio Classic 2006,1.5 dCi Authentique,53000.0,2006.0,Seconde,260000.0,Diesel,Manuelle,8,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1239,RENAULT,Clio 2015,1.5 dCi 85 Intens,140000.0,2015.0,Première,20205.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1240,RENAULT,Clio 2014,1.5 dCi 85 Intens,115000.0,2014.0,Seconde,80000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,non,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1241,RENAULT,Grand Scénic 2014,Autre version,79000.0,2014.0,Première,67000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1242,RENAULT,Clio 2013,Autre version,82000.0,2013.0,Première,55000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1243,RENAULT,Mégane 2012,Autre version,78000.0,2012.0,Première,60000.0,Diesel,Manuelle,6,-,-,non,-,non,oui,non,oui,oui,oui,non,non,oui,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1244,RENAULT,Mégane 2014,1.5 l dCi Authentique,86000.0,2014.0,Première,47000.0,Diesel,Manuelle,8,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1245,RENAULT,Scénic 2009,1.5 dCi Pack Authentic,105000.0,2009.0,Première,116000.0,Diesel,Manuelle,6,-,-,non,-,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1246,RENAULT,Mégane 2014,1.5 l dCi Expression,83000.0,2014.0,Première,46000.0,Diesel,Manuelle,6,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1247,RENAULT,Laguna 2010,2.0 T Privilege BVA,74000.0,2010.0,Seconde,50588.0,Diesel,Manuelle,9,-,-,non,-,non,oui,non,non,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1248,SEAT,Ibiza 2017,1.4 TDI 105 Reference+,115000.0,2017.0,Première,24000.0,Diesel,Manuelle,6,Gris,Excellent,manuelle,Electrique AV,non,oui,non,oui,non,non,oui,oui,oui,non,oui,oui,non,oui,non,non,oui,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1249,SEAT,Toledo 2015,1.6 TDI Style,120000.0,2015.0,Première,100000.0,Diesel,Manuelle,8,Noir,Excellent,manuelle,Electrique AV/AR,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1250,SEAT,Ibiza 2021,1.0 MPI 75 Urban,150000.0,2021.0,Première,8400.0,Essence,Manuelle,6,Gris,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,non,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1251,SEAT,Leon 2014,1.6 l TDI Style,130000.0,2014.0,Première,315000.0,Diesel,Manuelle,6,Blanc,Très bon,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,oui,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1252,SEAT,Ibiza 2013,1.2 l MPI Reference,70000.0,2013.0,Première,172000.0,Essence,Manuelle,7,Blanc,Très bon,non,Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1253,SEAT,Leon 2018,2.0 TDI 177 FR Grand Prix,198000.0,2018.0,Première,127000.0,Diesel,Manuelle,8,Blanc,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,non,Ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1254,SEAT,Leon 2011,1.9 TDI Stylance,98000.0,2011.0,Seconde,219000.0,Diesel,Manuelle,8,Gris foncé,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,non,non,oui,non,oui,non,non,oui,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1255,SEAT,Leon 2009,1.9 TDI Stylance,75000.0,2009.0,Seconde,320000.0,Diesel,Manuelle,8,Bleu foncé,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,non,oui,oui,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1256,SEAT,Leon 2012,1.6 TDI Reference Copa,109000.0,2012.0,Seconde,129000.0,Diesel,Manuelle,6,Gris foncé,Très bon,manuelle,Electrique AV,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1257,SEAT,Leon 2019,2.0 TDI 143 FR,230000.0,2019.0,Première,13000.0,Diesel,Manuelle,8,Blanc,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,non,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1258,SEAT,Arona 2021,1.6 TDI 95 Reference+,170000.0,2021.0,Seconde,19000.0,Diesel,Manuelle,6,Noir,Comme neuve,manuelle,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,non,oui,non,oui,oui,non,oui,oui,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1259,SEAT,Leon 2016,1.6 l TDI Reference,150000.0,2016.0,Seconde,130000.0,Diesel,Manuelle,6,Rose,Excellent,manuelle,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,non,non,non,non,non,non,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1260,SEAT,Ibiza 2014,1.6 l TDI Copa,98000.0,2014.0,Première,133000.0,Diesel,Manuelle,6,Gris,Très bon,manuelle,Electrique AV,non,non,non,oui,non,non,non,non,oui,non,non,non,oui,oui,oui,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1261,SEAT,Leon 2018,1.6 TDI 105 Xcellence,140000.0,2018.0,Première,65000.0,Diesel,Manuelle,6,Blanc,Excellent,auto.,Electrique AV/AR,Tous les passagers,oui,non,oui,non,non,oui,oui,oui,non,non,oui,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1262,SEAT,Leon 2015,1.6 TDI 105 Xcellence,148000.0,2015.0,Première,52600.0,Diesel,Manuelle,6,Gris foncé,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,non,oui,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1263,SEAT,Leon 2017,1.6 TDI 105 Style,150000.0,2017.0,Première,70000.0,Diesel,Manuelle,6,Noir,Comme neuve,auto.,Electrique AV/AR,Conducteur,oui,non,non,non,non,oui,non,oui,non,non,non,non,oui,oui,non,non,non,Panoramique,oui,oui,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1264,SEAT,Ibiza 2013,Autre version,95000.0,2013.0,Seconde,145000.0,Diesel,Manuelle,6,Noir,Excellent,manuelle,Electrique AV,non,non,non,oui,oui,non,non,non,non,non,non,non,non,non,oui,non,oui,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1265,SEAT,Ibiza 2009,1.2 l Reference,650000.0,2009.0,Seconde,200000.0,Essence,Manuelle,7,Gris,Très bon,manuelle,Electrique AV,Tous les passagers,non,non,non,non,non,non,oui,non,non,non,non,oui,oui,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1266,SEAT,Leon 2013,1.6 TDI Reference Copa,105000.0,2013.0,Seconde,188000.0,Diesel,Manuelle,6,Blanc,Excellent,auto. Bi-zone,Electrique AV,non,oui,non,oui,non,non,oui,oui,oui,non,non,non,non,non,oui,non,oui,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1267,SEAT,Leon 2012,1.6 TDI Reference Copa,112000.0,2012.0,Seconde,197.0,Diesel,Manuelle,6,Blanc,Très bon,manuelle,Electrique AV,non,non,non,oui,non,non,oui,non,non,oui,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1268,SEAT,Ibiza 2017,1.4 TDI 105 Style,130000.0,2017.0,Première,61000.0,Diesel,Manuelle,6,Blanc,Comme neuve,auto.,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,non,non,non,oui,non,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1269,SEAT,Ibiza 2015,1.6 l TDI Copa,105000.0,2015.0,Première,110500.0,Diesel,Manuelle,6,Noir,Excellent,auto.,Electrique AV,non,non,non,oui,non,non,non,non,non,non,non,non,non,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1270,SEAT,Ibiza 2014,1.6 TDI 95 Style +,97000.0,2014.0,Seconde,115000.0,Diesel,Manuelle,6,Blanc,Excellent,manuelle,Electrique AV,non,oui,non,oui,non,non,oui,non,oui,oui,non,oui,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1271,SEAT,Ibiza 2018,1.4 TDI 105 Copa,130000.0,2018.0,Première,58000.0,Diesel,Manuelle,6,Gris,Excellent,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,oui,oui,oui,non,oui,non,oui,non,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1272,SEAT,Ibiza 2009,1.2 l MPI Reference Clim,67000.0,2009.0,Seconde,170000.0,Essence,Manuelle,7,Noir,Très bon,manuelle,-,Conducteur,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,non,Rigide,non,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1273,SEAT,Ateca 2020,2.0 TDI 143 DSG Style+,270000.0,2020.0,Seconde,15000.0,Diesel,Automatique,8,Autre couleur,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1274,SEAT,Toledo 2015,1.6 TDI Entry,140000.0,2015.0,Première,54000.0,Diesel,Automatique,9,Noir,Comme neuve,manuelle,Electrique AV,Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1275,SEAT,Leon 2007,1.6 MPI Stylance,65000.0,2007.0,Seconde,185000.0,Essence,Manuelle,7,Noir,Très bon,manuelle,Electrique AV,non,oui,non,non,non,non,non,non,oui,non,non,oui,oui,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1276,SEAT,Leon 2000,1.4 MPI Reference,45000.0,2000.0,Seconde,225000.0,Essence,Manuelle,6,Bleu,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,non,oui,non,oui,non,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1277,SEAT,Ibiza 2012,1.6 TDI 95 Style +,86000.0,2012.0,Seconde,172000.0,Diesel,Manuelle,6,-,-,auto. Bi-zone,Electrique AV/AR,non,oui,non,non,oui,oui,oui,oui,non,non,non,oui,non,oui,non,oui,non,non,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1278,SEAT,Leon 2019,1.6 TDI 105 Style,167000.0,2019.0,Première,23000.0,Diesel,Manuelle,6,Blanc,Comme neuve,manuelle,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,non,non,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1279,SEAT,Cordoba 2006,1.9 SDI Stella,57000.0,2006.0,Seconde,280000.0,Diesel,Manuelle,8,Bleu ciel,Très bon,manuelle,-,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,oui,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1280,SEAT,Ateca 2020,2.0 TDI 143 DSG FR Anniversary,290000.0,2020.0,Première,54000.0,Diesel,Automatique,8,Blanc,Comme neuve,auto.,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,non,oui,oui,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1281,SEAT,Ibiza 2012,1.6 TDI 95 Style,77000.0,2012.0,Seconde,187000.0,Diesel,Manuelle,6,Blanc,Correct,manuelle,Electrique AV,non,non,non,non,non,non,oui,oui,non,non,non,non,oui,oui,oui,non,oui,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1282,SEAT,Ibiza 2012,1.4 l Reference,85000.0,2012.0,Seconde,83000.0,Essence,Manuelle,7,Noir,Excellent,manuelle,Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1283,SEAT,Leon 2012,1.6 TDI 105 Xcellence,100000.0,2012.0,Seconde,205000.0,Diesel,Manuelle,6,Noir,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,non,oui,oui,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1284,SEAT,Altea XL 2021,1.9 TDI Stylance,90000.0,2021.0,Première,240000.0,Diesel,Manuelle,8,Noir,Excellent,auto.,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
